date,equity
2011-12-30,2.759768292022821
2012-01-31,2.818908962700087
2012-02-29,2.787629366630268
2012-03-30,2.857978765470336
2012-04-30,2.859635835176634
2012-05-31,2.9471307464514966
2012-06-29,2.969883242544262
2012-07-31,3.019926175412894
2012-08-31,3.082043392992645
2012-09-28,3.1054785889772982
2012-10-31,3.060417914815043
2012-11-30,3.0575501101226115
2012-12-31,3.1109253543411106
2013-01-31,3.2084645762125152
2013-02-28,3.174953473176067
2013-03-28,3.268288769459799
2013-04-30,3.3383215276448834
2013-05-31,3.4918601843583152
2013-06-28,3.603005193413544
2013-07-31,3.7179609237073152
2013-08-30,3.70554073462663
2013-09-30,3.916530389399674
2013-10-31,3.9258239731966813
2013-11-29,4.125632520040251
2013-12-31,4.1575913032785845
2014-01-31,4.154567825138654
2014-02-28,4.119893684348983
2014-03-31,4.084018460671583
2014-04-30,3.9098308440124385
2014-05-30,3.9479992775640866
2014-06-30,4.018131746759296
2014-07-31,4.023385852904819
2014-08-29,4.124300636520641
2014-09-30,4.099767930351673
2014-10-31,4.066468300937979
2014-11-28,3.965557808749714
2014-12-31,3.910729970298639
2015-01-30,3.8147199326547514
2015-02-27,3.88559422718188
2015-03-31,3.8123297630284254
2015-04-30,3.779863203894279
2015-05-29,3.86638370671786
2015-06-30,3.8840646061267905
2015-07-31,3.8025617863896164
2015-08-31,3.8784057000047403
2015-09-30,3.856070617273833
2015-10-30,3.958702725748196
2015-11-30,3.933796536841916
2015-12-31,3.9480956651464627
2016-01-29,3.9942488239600102
2016-02-29,4.089071951959452
2016-03-31,4.447021356813022
2016-04-29,4.242061162519383
2016-05-31,4.512093522341359
2016-06-30,4.602401778875456
2016-07-29,4.663836153691788
2016-08-31,4.7251014932647335
2016-09-30,4.871847672044135
2016-10-31,4.966532909945746
2016-11-30,4.974460018621492
2016-12-30,5.070962752214948
2017-01-31,5.167910393212292
2017-02-28,5.219814181810943
2017-03-31,5.245761690471368
2017-04-28,5.292426819427712
2017-05-31,5.2218007137354725
2017-06-30,5.392478085394639
2017-07-31,5.318475711013129
2017-08-31,5.341954326657467
2017-09-29,5.433168936421811
2017-10-31,5.448267114542682
2017-11-30,5.290342483827615
2017-12-29,5.253637803528761
2018-01-31,5.305841835596016
2018-02-28,5.293027702498005
2018-03-29,5.549459626391623
2018-04-30,5.601875285770651
2018-05-31,5.690021845494044
2018-06-29,5.908619674595769
2018-07-31,5.937206372504046
2018-08-31,6.0763889202528585
2018-09-28,6.0616333198191725
2018-10-31,5.960707468402978
2018-11-30,5.829208080019249
2018-12-31,5.603426085155737
2019-01-31,5.6745301980993705
2019-02-28,5.922673033339031
2019-03-29,5.841889718891492
2019-04-30,5.596547201627386
2019-05-31,5.6380958435179
2019-06-28,5.714073805209713
2019-07-31,5.65057942958582
2019-08-30,5.577462358410205
2019-09-30,5.479397034722801
2019-10-31,5.578318721098928
2019-11-29,5.840343218743539
2019-12-31,5.9464753636278465
2020-01-31,5.683928054800528
2020-02-28,5.7500947634520365
2020-03-31,5.492081720014159
2020-04-30,6.346349665139897
2020-05-29,6.401239201202737
2020-06-30,6.666626859496114
2020-07-31,6.93511843407639
2020-08-31,6.941580745276998
2020-09-30,7.193161557132407
2020-10-30,7.108578623368112
2020-11-30,7.500448094987051
2020-12-31,7.947087780928233
2021-01-29,9.81462588958735
2021-02-26,10.004156400920158
2021-03-31,9.96781052449312
2021-04-30,9.851880837520618
2021-05-28,9.98837085466009
2021-06-30,10.505173267933253
2021-07-30,10.074971250673173
2021-08-31,10.352955512695175
2021-09-30,10.737093716853263
2021-10-29,10.72349743049372
2021-11-30,10.563894602698657
2021-12-31,10.571188142065923
2022-01-31,9.852791568481639
2022-02-28,9.672479735600437
2022-03-31,9.668258839576183
2022-04-29,8.694770823600988
2022-05-31,8.547009766680924
2022-06-30,8.515993709827532
2022-07-29,8.915156183227586
2022-08-31,9.004211247789714
2022-09-30,8.602513857497504
2022-10-31,8.466662720114488
2022-11-30,7.904208324914338
2022-12-30,7.621325796391809
2023-01-31,8.418204890583807
2023-02-28,8.347318269986117
2023-03-31,8.096554241698266
2023-04-28,8.036971102932899
2023-05-31,8.428718077891652
2023-06-30,8.807713373868276
2023-07-31,9.341191253751015
2023-08-31,8.7020196277539
2023-09-29,8.39812314429425
2023-10-31,7.846218642023113
2023-11-30,7.946435782065345
2023-12-29,8.34396244781821
2024-01-31,8.23107881503278
2024-02-29,8.857831882298504
2024-03-28,8.56842928960272
2024-04-30,8.304925846890239
2024-05-31,8.689135484946245
2024-06-28,8.404386455174029
2024-07-31,8.73486689807123
2024-08-30,8.473007483623354
2024-09-30,8.5873568389954
2024-10-31,8.818353135548143
2024-11-29,9.050676464473874
2024-12-31,9.219366724195654
2025-01-31,8.986112345463868
2025-02-28,8.971076865552755
2025-03-31,8.93035710600431
2025-04-30,8.685823955436287
2025-05-30,8.888265372051896
2025-06-30,9.184891988093137
2025-07-31,9.352001829733876
2025-08-29,9.770381170142343
2025-09-30,11.00086246027234
2025-10-31,11.698319840444634
2025-11-28,11.786590845337605
2025-12-31,11.784020398709053
2026-01-30,12.219935435901235
2026-02-27,11.616610847609314
